selleck_plate,well,Library,Library Well Type,Reagent Vendor,Vendor Reagent ID,Compound SMILES,Molecular Weight,Compound Names,PubChem CIDs,Clinical Phase [100012],Mechanism of Action [100012],Protein Target [100012],Match Type [100012],Screen Positives Count [200001],Screened Count [200001]
8888,C06,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2897,c(c(Nc1ccc(Cl)cc1F)ncn2)(cc(OC)c(OC)c3)c23,333.74472,ZM 306416,5329006,Preclinical,Abl kinase inhibitor|src inhibitor|VEGFR inhibitor,EGFR|FLT1|FLT4|KDR,not available,0,0
8888,C07,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2897,c(c(Nc1ccc(Cl)cc1F)ncn2)(cc(OC)c(OC)c3)c23,333.74472,ZM 306416,5329006,Preclinical,Abl kinase inhibitor|src inhibitor|VEGFR inhibitor,EGFR|FLT1|FLT4|KDR,not available,0,0
8888,C08,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S8038,c1cc2c(C=CNC2=O)c(OCC(=O)c3ccccc3)c1,279.29002,UPF 1069,25015515,Preclinical,PARP inhibitor,PARP2,not available,0,0
8888,C09,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S8038,c1cc2c(C=CNC2=O)c(OCC(=O)c3ccccc3)c1,279.29002,UPF 1069,25015515,Preclinical,PARP inhibitor,PARP2,not available,0,0
8888,C10,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S8038,c1cc2c(C=CNC2=O)c(OCC(=O)c3ccccc3)c1,279.29002,UPF 1069,25015515,Preclinical,PARP inhibitor,PARP2,not available,0,0
8888,C11,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S8038,c1cc2c(C=CNC2=O)c(OCC(=O)c3ccccc3)c1,279.29002,UPF 1069,25015515,Preclinical,PARP inhibitor,PARP2,not available,0,0
8888,C14,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S8038,c1cc2c(C=CNC2=O)c(OCC(=O)c3ccccc3)c1,279.29002,UPF 1069,25015515,Preclinical,PARP inhibitor,PARP2,not available,0,0
8888,C15,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S8038,c1cc2c(C=CNC2=O)c(OCC(=O)c3ccccc3)c1,279.29002,UPF 1069,25015515,Preclinical,PARP inhibitor,PARP2,not available,0,0
8888,C16,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1430,c1(OC2CCCC2)cc(C3CC(=O)NC3)ccc1OC,275.34284,Rolipram,5092,Phase 3,phosphodiesterase inhibitor,,not available,0,0
8888,C17,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1430,c1(OC2CCCC2)cc(C3CC(=O)NC3)ccc1OC,275.34284,Rolipram,5092,Phase 3,phosphodiesterase inhibitor,,not available,0,0
8888,C18,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1430,c1(OC2CCCC2)cc(C3CC(=O)NC3)ccc1OC,275.34284,Rolipram,5092,Phase 3,phosphodiesterase inhibitor,,not available,0,0
8888,C19,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1430,c1(OC2CCCC2)cc(C3CC(=O)NC3)ccc1OC,275.34284,Rolipram,5092,Phase 3,phosphodiesterase inhibitor,,not available,0,0
8888,C20,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1430,c1(OC2CCCC2)cc(C3CC(=O)NC3)ccc1OC,275.34284,Rolipram,5092,Phase 3,phosphodiesterase inhibitor,,not available,0,0
8888,C21,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1430,c1(OC2CCCC2)cc(C3CC(=O)NC3)ccc1OC,275.34284,Rolipram,5092,Phase 3,phosphodiesterase inhibitor,,not available,0,0
8888,D02,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4078,C(O)(=O)c1ccccc1Nc2cccc(C)c2C,241.2851,Mefenamic Acid,4044,Launched,cyclooxygenase inhibitor,KCNQ1|PTGS1|PTGS2|TRPM3,not available,0,0
8888,D03,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4078,C(O)(=O)c1ccccc1Nc2cccc(C)c2C,241.2851,Mefenamic Acid,4044,Launched,cyclooxygenase inhibitor,KCNQ1|PTGS1|PTGS2|TRPM3,not available,0,0
8888,D04,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4078,C(O)(=O)c1ccccc1Nc2cccc(C)c2C,241.2851,Mefenamic Acid,4044,Launched,cyclooxygenase inhibitor,KCNQ1|PTGS1|PTGS2|TRPM3,not available,0,0
8888,D05,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4078,C(O)(=O)c1ccccc1Nc2cccc(C)c2C,241.2851,Mefenamic Acid,4044,Launched,cyclooxygenase inhibitor,KCNQ1|PTGS1|PTGS2|TRPM3,not available,0,0
8888,D06,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4078,C(O)(=O)c1ccccc1Nc2cccc(C)c2C,241.2851,Mefenamic Acid,4044,Launched,cyclooxygenase inhibitor,KCNQ1|PTGS1|PTGS2|TRPM3,not available,0,0
8888,D07,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4078,C(O)(=O)c1ccccc1Nc2cccc(C)c2C,241.2851,Mefenamic Acid,4044,Launched,cyclooxygenase inhibitor,KCNQ1|PTGS1|PTGS2|TRPM3,not available,0,0
8888,D08,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S7189,n(c(C)nn1)(c2c(cc(OC)cc2)C(c3ccc(Cl)cc3)=N[C@H]4CC(=O)NCC)c14,423.89537,I-BET-762,52934829,Phase 2,bromodomain inhibitor,BRD2|BRD3|BRD4,not available,0,0
8888,D09,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S7189,n(c(C)nn1)(c2c(cc(OC)cc2)C(c3ccc(Cl)cc3)=N[C@H]4CC(=O)NCC)c14,423.89537,I-BET-762,52934829,Phase 2,bromodomain inhibitor,BRD2|BRD3|BRD4,not available,0,0
8888,D10,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S7189,n(c(C)nn1)(c2c(cc(OC)cc2)C(c3ccc(Cl)cc3)=N[C@H]4CC(=O)NCC)c14,423.89537,I-BET-762,52934829,Phase 2,bromodomain inhibitor,BRD2|BRD3|BRD4,not available,0,0
8888,D11,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S7189,n(c(C)nn1)(c2c(cc(OC)cc2)C(c3ccc(Cl)cc3)=N[C@H]4CC(=O)NCC)c14,423.89537,I-BET-762,52934829,Phase 2,bromodomain inhibitor,BRD2|BRD3|BRD4,not available,0,0
8888,D14,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S7189,n(c(C)nn1)(c2c(cc(OC)cc2)C(c3ccc(Cl)cc3)=N[C@H]4CC(=O)NCC)c14,423.89537,I-BET-762,52934829,Phase 2,bromodomain inhibitor,BRD2|BRD3|BRD4,not available,0,0
8888,D15,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S7189,n(c(C)nn1)(c2c(cc(OC)cc2)C(c3ccc(Cl)cc3)=N[C@H]4CC(=O)NCC)c14,423.89537,I-BET-762,52934829,Phase 2,bromodomain inhibitor,BRD2|BRD3|BRD4,not available,0,0
8888,D16,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2162,c1(Nc2cc(C)[nH]n2)c(Cl)cnc(N[C@@H](C)c3ncc(F)cn3)n1,348.76596,AZD1480,46861588,Phase 1,JAK inhibitor,JAK1|JAK2|JAK3,not available,0,0
8888,D17,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2162,c1(Nc2cc(C)[nH]n2)c(Cl)cnc(N[C@@H](C)c3ncc(F)cn3)n1,348.76596,AZD1480,46861588,Phase 1,JAK inhibitor,JAK1|JAK2|JAK3,not available,0,0
8888,D18,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2162,c1(Nc2cc(C)[nH]n2)c(Cl)cnc(N[C@@H](C)c3ncc(F)cn3)n1,348.76596,AZD1480,46861588,Phase 1,JAK inhibitor,JAK1|JAK2|JAK3,not available,0,0
8888,D19,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2162,c1(Nc2cc(C)[nH]n2)c(Cl)cnc(N[C@@H](C)c3ncc(F)cn3)n1,348.76596,AZD1480,46861588,Phase 1,JAK inhibitor,JAK1|JAK2|JAK3,not available,0,0
8888,D20,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2162,c1(Nc2cc(C)[nH]n2)c(Cl)cnc(N[C@@H](C)c3ncc(F)cn3)n1,348.76596,AZD1480,46861588,Phase 1,JAK inhibitor,JAK1|JAK2|JAK3,not available,0,0
8888,D21,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2162,c1(Nc2cc(C)[nH]n2)c(Cl)cnc(N[C@@H](C)c3ncc(F)cn3)n1,348.76596,AZD1480,46861588,Phase 1,JAK inhibitor,JAK1|JAK2|JAK3,not available,0,0
8888,E02,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4088,C1=C[C@@]2(C)C([C@@H](F)C[C@]3([H])[C@@]2(F)[C@H](O)C[C@@]4(C)[C@@]3([H])C[C@@H](C)[C@@]4(C(=O)CO)O)=CC1=O,410.45152,Flumethasone,129010255,Launched,glucocorticoid receptor agonist,NR3C1|PLA2G1B,not available,0,0
8888,E03,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4088,C1=C[C@@]2(C)C([C@@H](F)C[C@]3([H])[C@@]2(F)[C@H](O)C[C@@]4(C)[C@@]3([H])C[C@@H](C)[C@@]4(C(=O)CO)O)=CC1=O,410.45152,Flumethasone,129010255,Launched,glucocorticoid receptor agonist,NR3C1|PLA2G1B,not available,0,0
8888,E04,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4088,C1=C[C@@]2(C)C([C@@H](F)C[C@]3([H])[C@@]2(F)[C@H](O)C[C@@]4(C)[C@@]3([H])C[C@@H](C)[C@@]4(C(=O)CO)O)=CC1=O,410.45152,Flumethasone,129010255,Launched,glucocorticoid receptor agonist,NR3C1|PLA2G1B,not available,0,0
8888,E05,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4088,C1=C[C@@]2(C)C([C@@H](F)C[C@]3([H])[C@@]2(F)[C@H](O)C[C@@]4(C)[C@@]3([H])C[C@@H](C)[C@@]4(C(=O)CO)O)=CC1=O,410.45152,Flumethasone,129010255,Launched,glucocorticoid receptor agonist,NR3C1|PLA2G1B,not available,0,0
8888,E06,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4088,C1=C[C@@]2(C)C([C@@H](F)C[C@]3([H])[C@@]2(F)[C@H](O)C[C@@]4(C)[C@@]3([H])C[C@@H](C)[C@@]4(C(=O)CO)O)=CC1=O,410.45152,Flumethasone,129010255,Launched,glucocorticoid receptor agonist,NR3C1|PLA2G1B,not available,0,0
8888,E07,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4088,C1=C[C@@]2(C)C([C@@H](F)C[C@]3([H])[C@@]2(F)[C@H](O)C[C@@]4(C)[C@@]3([H])C[C@@H](C)[C@@]4(C(=O)CO)O)=CC1=O,410.45152,Flumethasone,129010255,Launched,glucocorticoid receptor agonist,NR3C1|PLA2G1B,not available,0,0
8888,E08,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S7207,c1cccc2c1n(CCCSC(N)=N)cc2C3=C(c4c(c5n(C)c4)cccc5)C(=O)NC3=O.CS(O)(=O)=O,553.65308,Ro 31-8220 Mesylate,11628205,Preclinical,PKC inhibitor,AKT1|GSK3B|LCK|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|ROCK1|RPS6KB1|SIRT1,not available,0,0
8888,E09,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S7207,c1cccc2c1n(CCCSC(N)=N)cc2C3=C(c4c(c5n(C)c4)cccc5)C(=O)NC3=O.CS(O)(=O)=O,553.65308,Ro 31-8220 Mesylate,11628205,Preclinical,PKC inhibitor,AKT1|GSK3B|LCK|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|ROCK1|RPS6KB1|SIRT1,not available,0,0
8888,E10,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S7207,c1cccc2c1n(CCCSC(N)=N)cc2C3=C(c4c(c5n(C)c4)cccc5)C(=O)NC3=O.CS(O)(=O)=O,553.65308,Ro 31-8220 Mesylate,11628205,Preclinical,PKC inhibitor,AKT1|GSK3B|LCK|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|ROCK1|RPS6KB1|SIRT1,not available,0,0
8888,E11,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S7207,c1cccc2c1n(CCCSC(N)=N)cc2C3=C(c4c(c5n(C)c4)cccc5)C(=O)NC3=O.CS(O)(=O)=O,553.65308,Ro 31-8220 Mesylate,11628205,Preclinical,PKC inhibitor,AKT1|GSK3B|LCK|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|ROCK1|RPS6KB1|SIRT1,not available,0,0
8888,E14,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S7207,c1cccc2c1n(CCCSC(N)=N)cc2C3=C(c4c(c5n(C)c4)cccc5)C(=O)NC3=O.CS(O)(=O)=O,553.65308,Ro 31-8220 Mesylate,11628205,Preclinical,PKC inhibitor,AKT1|GSK3B|LCK|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|ROCK1|RPS6KB1|SIRT1,not available,0,0
8888,E15,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S7207,c1cccc2c1n(CCCSC(N)=N)cc2C3=C(c4c(c5n(C)c4)cccc5)C(=O)NC3=O.CS(O)(=O)=O,553.65308,Ro 31-8220 Mesylate,11628205,Preclinical,PKC inhibitor,AKT1|GSK3B|LCK|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|ROCK1|RPS6KB1|SIRT1,not available,0,0
8888,E16,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1714,N(C(=O)N([C@H]1C(F)(F)[C@H](O)[C@@H](CO)O1)C=C2)=C2N,263.19814,Gemcitabine,3461,Launched,ribonucleotide reductase inhibitor,CMPK1|RRM1|RRM2|TYMS,not available,0,0
8888,E17,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1714,N(C(=O)N([C@H]1C(F)(F)[C@H](O)[C@@H](CO)O1)C=C2)=C2N,263.19814,Gemcitabine,3461,Launched,ribonucleotide reductase inhibitor,CMPK1|RRM1|RRM2|TYMS,not available,0,0
8888,E18,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1714,N(C(=O)N([C@H]1C(F)(F)[C@H](O)[C@@H](CO)O1)C=C2)=C2N,263.19814,Gemcitabine,3461,Launched,ribonucleotide reductase inhibitor,CMPK1|RRM1|RRM2|TYMS,not available,0,0
8888,E19,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1714,N(C(=O)N([C@H]1C(F)(F)[C@H](O)[C@@H](CO)O1)C=C2)=C2N,263.19814,Gemcitabine,3461,Launched,ribonucleotide reductase inhibitor,CMPK1|RRM1|RRM2|TYMS,not available,0,0
8888,E20,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1714,N(C(=O)N([C@H]1C(F)(F)[C@H](O)[C@@H](CO)O1)C=C2)=C2N,263.19814,Gemcitabine,3461,Launched,ribonucleotide reductase inhibitor,CMPK1|RRM1|RRM2|TYMS,not available,0,0
8888,E21,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1714,N(C(=O)N([C@H]1C(F)(F)[C@H](O)[C@@H](CO)O1)C=C2)=C2N,263.19814,Gemcitabine,3461,Launched,ribonucleotide reductase inhibitor,CMPK1|RRM1|RRM2|TYMS,not available,0,0
8888,F02,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4098,C1C[C@@]2(C)C(CC[C@]3([H])[C@@]2(F)[C@H](O)C[C@@]4(C)[C@@]3([H])C[C@@H]5[C@]4(C(CCl)=O)OC(C)(C)O5)=CC1=O,454.95928,Halcinonide,129010256,Launched,glucocorticoid receptor agonist,NR3C1,not available,0,0
8888,F03,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4098,C1C[C@@]2(C)C(CC[C@]3([H])[C@@]2(F)[C@H](O)C[C@@]4(C)[C@@]3([H])C[C@@H]5[C@]4(C(CCl)=O)OC(C)(C)O5)=CC1=O,454.95928,Halcinonide,129010256,Launched,glucocorticoid receptor agonist,NR3C1,not available,0,0
8888,F04,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4098,C1C[C@@]2(C)C(CC[C@]3([H])[C@@]2(F)[C@H](O)C[C@@]4(C)[C@@]3([H])C[C@@H]5[C@]4(C(CCl)=O)OC(C)(C)O5)=CC1=O,454.95928,Halcinonide,129010256,Launched,glucocorticoid receptor agonist,NR3C1,not available,0,0
8888,F05,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4098,C1C[C@@]2(C)C(CC[C@]3([H])[C@@]2(F)[C@H](O)C[C@@]4(C)[C@@]3([H])C[C@@H]5[C@]4(C(CCl)=O)OC(C)(C)O5)=CC1=O,454.95928,Halcinonide,129010256,Launched,glucocorticoid receptor agonist,NR3C1,not available,0,0
8888,F06,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4098,C1C[C@@]2(C)C(CC[C@]3([H])[C@@]2(F)[C@H](O)C[C@@]4(C)[C@@]3([H])C[C@@H]5[C@]4(C(CCl)=O)OC(C)(C)O5)=CC1=O,454.95928,Halcinonide,129010256,Launched,glucocorticoid receptor agonist,NR3C1,not available,0,0
8888,F07,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4098,C1C[C@@]2(C)C(CC[C@]3([H])[C@@]2(F)[C@H](O)C[C@@]4(C)[C@@]3([H])C[C@@H]5[C@]4(C(CCl)=O)OC(C)(C)O5)=CC1=O,454.95928,Halcinonide,129010256,Launched,glucocorticoid receptor agonist,NR3C1,not available,0,0
8888,F08,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S8039,n1c(N)c2c(n(CCCNC(C)C)c(Sc3c(I)cc4c(OCO4)c3)n2)nc1,512.36781,PU-H71,9549213,Phase 1,HSP inhibitor,HSP90AA1,not available,0,0
8888,F09,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S8039,n1c(N)c2c(n(CCCNC(C)C)c(Sc3c(I)cc4c(OCO4)c3)n2)nc1,512.36781,PU-H71,9549213,Phase 1,HSP inhibitor,HSP90AA1,not available,0,0
8888,F10,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S8039,n1c(N)c2c(n(CCCNC(C)C)c(Sc3c(I)cc4c(OCO4)c3)n2)nc1,512.36781,PU-H71,9549213,Phase 1,HSP inhibitor,HSP90AA1,not available,0,0
8888,F11,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S8039,n1c(N)c2c(n(CCCNC(C)C)c(Sc3c(I)cc4c(OCO4)c3)n2)nc1,512.36781,PU-H71,9549213,Phase 1,HSP inhibitor,HSP90AA1,not available,0,0
8888,F14,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S8039,n1c(N)c2c(n(CCCNC(C)C)c(Sc3c(I)cc4c(OCO4)c3)n2)nc1,512.36781,PU-H71,9549213,Phase 1,HSP inhibitor,HSP90AA1,not available,0,0
8888,F15,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S8039,n1c(N)c2c(n(CCCNC(C)C)c(Sc3c(I)cc4c(OCO4)c3)n2)nc1,512.36781,PU-H71,9549213,Phase 1,HSP inhibitor,HSP90AA1,not available,0,0
8888,F16,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1962,N(S(=O)(=O)c1ccc(N)cc1)c2cc(OC)nc(OC)n2,310.32895,Sulphadimethoxine,5323,Launched,dihydropteroate synthetase inhibitor,,not available,0,0
8888,F17,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1962,N(S(=O)(=O)c1ccc(N)cc1)c2cc(OC)nc(OC)n2,310.32895,Sulphadimethoxine,5323,Launched,dihydropteroate synthetase inhibitor,,not available,0,0
8888,F18,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1962,N(S(=O)(=O)c1ccc(N)cc1)c2cc(OC)nc(OC)n2,310.32895,Sulphadimethoxine,5323,Launched,dihydropteroate synthetase inhibitor,,not available,0,0
8888,F19,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1962,N(S(=O)(=O)c1ccc(N)cc1)c2cc(OC)nc(OC)n2,310.32895,Sulphadimethoxine,5323,Launched,dihydropteroate synthetase inhibitor,,not available,0,0
8888,F20,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1962,N(S(=O)(=O)c1ccc(N)cc1)c2cc(OC)nc(OC)n2,310.32895,Sulphadimethoxine,5323,Launched,dihydropteroate synthetase inhibitor,,not available,0,0
8888,F21,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1962,N(S(=O)(=O)c1ccc(N)cc1)c2cc(OC)nc(OC)n2,310.32895,Sulphadimethoxine,5323,Launched,dihydropteroate synthetase inhibitor,,not available,0,0
8888,G02,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4118,c1(nc[nH]c1)CCN.Cl.Cl,184.06694,Histamine 2HCl,18377385,Launched,histamine receptor agonist,HRH1|HRH2|HRH3|HRH4,not available,0,0
8888,G03,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4118,c1(nc[nH]c1)CCN.Cl.Cl,184.06694,Histamine 2HCl,18377385,Launched,histamine receptor agonist,HRH1|HRH2|HRH3|HRH4,not available,0,0
8888,G04,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4118,c1(nc[nH]c1)CCN.Cl.Cl,184.06694,Histamine 2HCl,18377385,Launched,histamine receptor agonist,HRH1|HRH2|HRH3|HRH4,not available,0,0
8888,G05,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4118,c1(nc[nH]c1)CCN.Cl.Cl,184.06694,Histamine 2HCl,18377385,Launched,histamine receptor agonist,HRH1|HRH2|HRH3|HRH4,not available,0,0
8888,G06,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4118,c1(nc[nH]c1)CCN.Cl.Cl,184.06694,Histamine 2HCl,18377385,Launched,histamine receptor agonist,HRH1|HRH2|HRH3|HRH4,not available,0,0
8888,G07,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4118,c1(nc[nH]c1)CCN.Cl.Cl,184.06694,Histamine 2HCl,18377385,Launched,histamine receptor agonist,HRH1|HRH2|HRH3|HRH4,not available,0,0
8888,G08,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S8076,c1nccc(C(NNc2ccccc2)=O)c1,213.23523,PluriSIn #1 (NSC 14613),225362,Preclinical,stearoyl-CoA desaturase inhibitor,SCD,not available,0,0
8888,G09,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S8076,c1nccc(C(NNc2ccccc2)=O)c1,213.23523,PluriSIn #1 (NSC 14613),225362,Preclinical,stearoyl-CoA desaturase inhibitor,SCD,not available,0,0
8888,G10,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S8076,c1nccc(C(NNc2ccccc2)=O)c1,213.23523,PluriSIn #1 (NSC 14613),225362,Preclinical,stearoyl-CoA desaturase inhibitor,SCD,not available,0,0
8888,G11,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S8076,c1nccc(C(NNc2ccccc2)=O)c1,213.23523,PluriSIn #1 (NSC 14613),225362,Preclinical,stearoyl-CoA desaturase inhibitor,SCD,not available,0,0
8888,G14,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S8076,c1nccc(C(NNc2ccccc2)=O)c1,213.23523,PluriSIn #1 (NSC 14613),225362,Preclinical,stearoyl-CoA desaturase inhibitor,SCD,not available,0,0
8888,G15,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S8076,c1nccc(C(NNc2ccccc2)=O)c1,213.23523,PluriSIn #1 (NSC 14613),225362,Preclinical,stearoyl-CoA desaturase inhibitor,SCD,not available,0,0
8888,G16,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1723,c1cc2c(c(CC(=O)O)c(C)n2C(=O)c3ccc(Cl)cc3)cc1OC,357.78763,Indomethacin,3715,Launched,cyclooxygenase inhibitor,GLO1|PLA2G2A|PPARA|PPARG|PTGDR2|PTGR2|PTGS1|PTGS2|SLC46A1,not available,0,0
8888,G17,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1723,c1cc2c(c(CC(=O)O)c(C)n2C(=O)c3ccc(Cl)cc3)cc1OC,357.78763,Indomethacin,3715,Launched,cyclooxygenase inhibitor,GLO1|PLA2G2A|PPARA|PPARG|PTGDR2|PTGR2|PTGS1|PTGS2|SLC46A1,not available,0,0
8888,G18,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1723,c1cc2c(c(CC(=O)O)c(C)n2C(=O)c3ccc(Cl)cc3)cc1OC,357.78763,Indomethacin,3715,Launched,cyclooxygenase inhibitor,GLO1|PLA2G2A|PPARA|PPARG|PTGDR2|PTGR2|PTGS1|PTGS2|SLC46A1,not available,0,0
8888,G19,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1723,c1cc2c(c(CC(=O)O)c(C)n2C(=O)c3ccc(Cl)cc3)cc1OC,357.78763,Indomethacin,3715,Launched,cyclooxygenase inhibitor,GLO1|PLA2G2A|PPARA|PPARG|PTGDR2|PTGR2|PTGS1|PTGS2|SLC46A1,not available,0,0
8888,G20,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1723,c1cc2c(c(CC(=O)O)c(C)n2C(=O)c3ccc(Cl)cc3)cc1OC,357.78763,Indomethacin,3715,Launched,cyclooxygenase inhibitor,GLO1|PLA2G2A|PPARA|PPARG|PTGDR2|PTGR2|PTGS1|PTGS2|SLC46A1,not available,0,0
8888,G21,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1723,c1cc2c(c(CC(=O)O)c(C)n2C(=O)c3ccc(Cl)cc3)cc1OC,357.78763,Indomethacin,3715,Launched,cyclooxygenase inhibitor,GLO1|PLA2G2A|PPARA|PPARG|PTGDR2|PTGR2|PTGS1|PTGS2|SLC46A1,not available,0,0
8888,H02,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S7016,n1c(N)ncc(c2c3c(n(C(C)C)c(C)n3)nc(N4CCOCC4)n2)c1,354.40957,VS-5584 (SB2343),46912230,Phase 1,mTOR inhibitor|PI3K inhibitor,MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG,not available,0,0
8888,H03,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S7016,n1c(N)ncc(c2c3c(n(C(C)C)c(C)n3)nc(N4CCOCC4)n2)c1,354.40957,VS-5584 (SB2343),46912230,Phase 1,mTOR inhibitor|PI3K inhibitor,MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG,not available,0,0
